,Fresh,Rotten,General,freq_fresh,freq_rot,freq_total,rel_fresh,rel_rot
admittedly,11.0,8.0,19,0.008365337085060268,0.006083881516407468,0.014449218601467737,0.013503062740139696,0.01598976654940838
ado,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
adolescence,11.0,0.0,11,0.008365337085060268,0.0,0.008365337085060268,0.013503062740139696,0.0
adolescent,4.0,2.0,6,0.003041940758203734,0.001520970379101867,0.0045629111373056,0.004910204632778071,0.003997441637352095
adopt,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
adoption,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
adorable,4.0,2.0,6,0.003041940758203734,0.001520970379101867,0.0045629111373056,0.004910204632778071,0.003997441637352095
adorableness,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
adorably,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
adoration,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
adoring,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
adrenaline,4.0,0.0,4,0.003041940758203734,0.0,0.003041940758203734,0.004910204632778071,0.0
adrian,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
adrienne,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
adrift,2.0,2.0,4,0.001520970379101867,0.001520970379101867,0.003041940758203734,0.0024551023163890354,0.003997441637352095
adroit,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
adroitly,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
adult,34.0,25.0,59,0.02585649644473174,0.019012129738773337,0.044868626183505074,0.04173673937861361,0.049968020466901186
adulthood,3.0,0.0,3,0.0022814555686528,0.0,0.0022814555686528,0.003682653474583553,0.0
advanced,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
advantage,8.0,8.0,16,0.006083881516407468,0.006083881516407468,0.012167763032814936,0.009820409265556142,0.01598976654940838
adventure,96.0,42.0,138,0.0730065781968896,0.0319403779611392,0.10494695615802882,0.1178449111866737,0.08394627438439399
adventureland,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
adventurous,11.0,1.0,12,0.008365337085060268,0.0007604851895509335,0.0091258222746112,0.013503062740139696,0.0019987208186760474
adverse,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
adversity,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
advert,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
advocacy,4.0,0.0,4,0.003041940758203734,0.0,0.003041940758203734,0.004910204632778071,0.0
advocate,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
advocating,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aenne,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aerodynamic,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aesthetic,9.0,6.0,15,0.006844366705958401,0.0045629111373056,0.011407277843264002,0.01104796042375066,0.011992324912056283
aesthetically,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
af,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
affable,4.0,5.0,9,0.003041940758203734,0.0038024259477546676,0.006844366705958401,0.004910204632778071,0.009993604093380237
affably,2.0,2.0,4,0.001520970379101867,0.001520970379101867,0.003041940758203734,0.0024551023163890354,0.003997441637352095
affair,10.0,21.0,31,0.007604851895509335,0.0159701889805696,0.023575040876078937,0.012275511581945177,0.041973137192196995
affect,7.0,1.0,8,0.005323396326856534,0.0007604851895509335,0.006083881516407468,0.008592858107361625,0.0019987208186760474
affected,2.0,1.0,3,0.001520970379101867,0.0007604851895509335,0.0022814555686528,0.0024551023163890354,0.0019987208186760474
affecting,71.0,6.0,77,0.053994448458116275,0.0045629111373056,0.058557359595421875,0.08715613223181076,0.011992324912056283
affectingly,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
affection,12.0,4.0,16,0.0091258222746112,0.003041940758203734,0.012167763032814936,0.014730613898334213,0.00799488327470419
affectionate,28.0,2.0,30,0.021293585307426137,0.001520970379101867,0.022814555686528005,0.0343714324294465,0.003997441637352095
affectionately,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
affinity,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
affirmation,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
affirming,4.0,1.0,5,0.003041940758203734,0.0007604851895509335,0.0038024259477546676,0.004910204632778071,0.0019987208186760474
affleck,4.0,6.0,10,0.003041940758203734,0.0045629111373056,0.007604851895509335,0.004910204632778071,0.011992324912056283
afflicted,2.0,1.0,3,0.001520970379101867,0.0007604851895509335,0.0022814555686528,0.0024551023163890354,0.0019987208186760474
affliction,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
afghan,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
afghanistan,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aficionado,3.0,7.0,10,0.0022814555686528,0.005323396326856534,0.007604851895509335,0.003682653474583553,0.013991045730732331
afloat,3.0,2.0,5,0.0022814555686528,0.001520970379101867,0.0038024259477546676,0.003682653474583553,0.003997441637352095
afraid,2.0,1.0,3,0.001520970379101867,0.0007604851895509335,0.0022814555686528,0.0024551023163890354,0.0019987208186760474
africa,2.0,3.0,5,0.001520970379101867,0.0022814555686528,0.0038024259477546676,0.0024551023163890354,0.005996162456028142
african,3.0,0.0,3,0.0022814555686528,0.0,0.0022814555686528,0.003682653474583553,0.0
aftereffect,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aftermath,8.0,1.0,9,0.006083881516407468,0.0007604851895509335,0.006844366705958401,0.009820409265556142,0.0019987208186760474
afternoon,4.0,1.0,5,0.003041940758203734,0.0007604851895509335,0.0038024259477546676,0.004910204632778071,0.0019987208186760474
afterschool,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aftershock,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
aftertaste,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
afterwards,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
agatha,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
age,134.0,26.0,160,0.10190501539982509,0.01977261492832427,0.12167763032814936,0.1644918551980654,0.051966741285577225
aged,4.0,2.0,6,0.003041940758203734,0.001520970379101867,0.0045629111373056,0.004910204632778071,0.003997441637352095
agency,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
agenda,1.0,3.0,4,0.0007604851895509335,0.0022814555686528,0.003041940758203734,0.0012275511581945177,0.005996162456028142
agent,3.0,1.0,4,0.0022814555686528,0.0007604851895509335,0.003041940758203734,0.003682653474583553,0.0019987208186760474
ages,7.0,1.0,8,0.005323396326856534,0.0007604851895509335,0.006083881516407468,0.008592858107361625,0.0019987208186760474
aggrandizement,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aggression,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aggressive,5.0,1.0,6,0.0038024259477546676,0.0007604851895509335,0.0045629111373056,0.006137755790972589,0.0019987208186760474
aggressively,4.0,13.0,17,0.003041940758203734,0.009886307464162135,0.01292824822236587,0.004910204632778071,0.025983370642788613
agile,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aging,9.0,1.0,10,0.006844366705958401,0.0007604851895509335,0.007604851895509335,0.01104796042375066,0.0019987208186760474
agnes,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
agnès,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
ago,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
agonizing,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
agonizingly,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
agree,1.0,2.0,3,0.0007604851895509335,0.001520970379101867,0.0022814555686528,0.0012275511581945177,0.003997441637352095
agreeable,4.0,3.0,7,0.003041940758203734,0.0022814555686528,0.005323396326856534,0.004910204632778071,0.005996162456028142
agreeably,8.0,2.0,10,0.006083881516407468,0.001520970379101867,0.007604851895509335,0.009820409265556142,0.003997441637352095
aguirre,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
ahead,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
ahem,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
ai,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
aid,4.0,0.0,4,0.003041940758203734,0.0,0.003041940758203734,0.004910204632778071,0.0
aided,6.0,1.0,7,0.0045629111373056,0.0007604851895509335,0.005323396326856534,0.007365306949167106,0.0019987208186760474
aileen,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
ailes,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aim,9.0,30.0,39,0.006844366705958401,0.022814555686528005,0.029658922392486405,0.01104796042375066,0.059961624560281424
aime,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aimed,3.0,4.0,7,0.0022814555686528,0.003041940758203734,0.005323396326856534,0.003682653474583553,0.00799488327470419
aiming,2.0,2.0,4,0.001520970379101867,0.001520970379101867,0.003041940758203734,0.0024551023163890354,0.003997441637352095
aimless,4.0,13.0,17,0.003041940758203734,0.009886307464162135,0.01292824822236587,0.004910204632778071,0.025983370642788613
air,8.0,7.0,15,0.006083881516407468,0.005323396326856534,0.011407277843264002,0.009820409265556142,0.013991045730732331
airplane,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
airtight,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aisle,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
aka,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
akhavan,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aki,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
akira,10.0,0.0,10,0.007604851895509335,0.0,0.007604851895509335,0.012275511581945177,0.0
al,16.0,5.0,21,0.012167763032814936,0.0038024259477546676,0.0159701889805696,0.019640818531112283,0.009993604093380237
aladdin,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
alain,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
alan,6.0,3.0,9,0.0045629111373056,0.0022814555686528,0.006844366705958401,0.007365306949167106,0.005996162456028142
alarming,3.0,0.0,3,0.0022814555686528,0.0,0.0022814555686528,0.003682653474583553,0.0
alarmingly,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
albee,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
albeit,40.0,9.0,49,0.03041940758203734,0.006844366705958401,0.03726377428799574,0.04910204632778071,0.017988487368084425
albert,5.0,2.0,7,0.0038024259477546676,0.001520970379101867,0.005323396326856534,0.006137755790972589,0.003997441637352095
album,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
alcatraz,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
alcoholism,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
alcott,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
alda,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
alec,3.0,1.0,4,0.0022814555686528,0.0007604851895509335,0.003041940758203734,0.003682653474583553,0.0019987208186760474
aleichem,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
alejandro,8.0,0.0,8,0.006083881516407468,0.0,0.006083881516407468,0.009820409265556142,0.0
aleksandr,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aleksei,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
aleppo,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
alessandro,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
alex,10.0,4.0,14,0.007604851895509335,0.003041940758203734,0.010646792653713068,0.012275511581945177,0.00799488327470419
alexander,4.0,1.0,5,0.003041940758203734,0.0007604851895509335,0.0038024259477546676,0.004910204632778071,0.0019987208186760474
alfie,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
alfonso,4.0,0.0,4,0.003041940758203734,0.0,0.003041940758203734,0.004910204632778071,0.0
alfre,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
alfred,9.0,1.0,10,0.006844366705958401,0.0007604851895509335,0.007604851895509335,0.01104796042375066,0.0019987208186760474
alfredson,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
algiers,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
ali,8.0,0.0,8,0.006083881516407468,0.0,0.006083881516407468,0.009820409265556142,0.0
alice,8.0,5.0,13,0.006083881516407468,0.0038024259477546676,0.009886307464162135,0.009820409265556142,0.009993604093380237
alien,13.0,8.0,21,0.009886307464162135,0.006083881516407468,0.0159701889805696,0.01595816505652873,0.01598976654940838
alienation,4.0,0.0,4,0.003041940758203734,0.0,0.003041940758203734,0.004910204632778071,0.0
alike,19.0,1.0,20,0.014449218601467737,0.0007604851895509335,0.01520970379101867,0.023323472005695838,0.0019987208186760474
alison,2.0,1.0,3,0.001520970379101867,0.0007604851895509335,0.0022814555686528,0.0024551023163890354,0.0019987208186760474
alita,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
alive,7.0,4.0,11,0.005323396326856534,0.003041940758203734,0.008365337085060268,0.008592858107361625,0.00799488327470419
alle,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
allegory,5.0,1.0,6,0.0038024259477546676,0.0007604851895509335,0.0045629111373056,0.006137755790972589,0.0019987208186760474
allen,18.0,16.0,34,0.013688733411916803,0.012167763032814936,0.02585649644473174,0.02209592084750132,0.03197953309881676
allied,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
allow,4.0,1.0,5,0.003041940758203734,0.0007604851895509335,0.0038024259477546676,0.004910204632778071,0.0019987208186760474
allowing,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
allows,5.0,0.0,5,0.0038024259477546676,0.0,0.0038024259477546676,0.006137755790972589,0.0
allure,3.0,1.0,4,0.0022814555686528,0.0007604851895509335,0.003041940758203734,0.003682653474583553,0.0019987208186760474
alluring,10.0,2.0,12,0.007604851895509335,0.001520970379101867,0.0091258222746112,0.012275511581945177,0.003997441637352095
alluringly,2.0,0.0,2,0.001520970379101867,0.0,0.001520970379101867,0.0024551023163890354,0.0
ally,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
almighty,1.0,2.0,3,0.0007604851895509335,0.001520970379101867,0.0022814555686528,0.0012275511581945177,0.003997441637352095
almodovar,5.0,0.0,5,0.0038024259477546676,0.0,0.0038024259477546676,0.006137755790972589,0.0
almodóvar,7.0,1.0,8,0.005323396326856534,0.0007604851895509335,0.006083881516407468,0.008592858107361625,0.0019987208186760474
almost,17.0,23.0,40,0.01292824822236587,0.01749115935967147,0.03041940758203734,0.020868369689306804,0.04597057882954909
aloft,5.0,2.0,7,0.0038024259477546676,0.001520970379101867,0.005323396326856534,0.006137755790972589,0.003997441637352095
alone,8.0,8.0,16,0.006083881516407468,0.006083881516407468,0.012167763032814936,0.009820409265556142,0.01598976654940838
along,43.0,20.0,63,0.03270086315069014,0.01520970379101867,0.04791056694170881,0.05278469980236427,0.03997441637352095
alongside,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
alpha,1.0,1.0,2,0.0007604851895509335,0.0007604851895509335,0.001520970379101867,0.0012275511581945177,0.0019987208186760474
alphaville,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
already,6.0,22.0,28,0.0045629111373056,0.016730674170120537,0.021293585307426137,0.007365306949167106,0.04397185801087304
also,68.0,65.0,133,0.05171299288946348,0.049431537320810674,0.10114453021027416,0.08347347875722722,0.12991685321394306
alter,2.0,1.0,3,0.001520970379101867,0.0007604851895509335,0.0022814555686528,0.0024551023163890354,0.0019987208186760474
altered,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
altering,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
alternate,1.0,3.0,4,0.0007604851895509335,0.0022814555686528,0.003041940758203734,0.0012275511581945177,0.005996162456028142
alternately,3.0,4.0,7,0.0022814555686528,0.003041940758203734,0.005323396326856534,0.003682653474583553,0.00799488327470419
alternative,2.0,4.0,6,0.001520970379101867,0.003041940758203734,0.0045629111373056,0.0024551023163890354,0.00799488327470419
alternatively,1.0,0.0,1,0.0007604851895509335,0.0,0.0007604851895509335,0.0012275511581945177,0.0
